Visitors to www.dicelords.com for the month of April 2004

#Date	  , Time    | IP Address
------------------------------------
06-30-2004, 12:44PM | 202.68.152.230
07-01-2004, 01:40AM | 65.214.32.173
07-01-2004, 10:36AM | 202.68.152.230
07-01-2004, 11:56AM | 202.68.152.230
07-01-2004, 02:57PM | 202.68.152.230
07-01-2004, 04:31PM | 202.88.181.57
07-01-2004, 09:57PM | 219.65.51.36
07-02-2004, 08:17AM | 132.68.1.29
07-02-2004, 08:42AM | 68.175.14.244
07-02-2004, 08:43AM | 68.175.14.244
07-02-2004, 04:50PM | 220.224.14.251
07-02-2004, 09:06PM | 219.65.33.214
07-07-2004, 09:10PM | 195.93.32.10
07-09-2004, 12:43PM | 203.88.154.189
07-09-2004, 12:54PM | 203.88.154.189
07-12-2004, 07:31PM | 220.224.42.205
07-12-2004, 11:35PM | 219.65.51.116
07-15-2004, 07:53PM | 68.220.8.232
07-16-2004, 02:27PM | 220.224.25.158
07-18-2004, 09:27PM | 83.146.52.228
07-18-2004, 09:28PM | 83.146.52.228
07-18-2004, 09:28PM | 83.146.52.228
07-18-2004, 10:24PM | 203.116.59.27
07-19-2004, 03:45AM | 61.0.31.9
07-20-2004, 02:54PM | 202.68.152.230
07-20-2004, 06:05PM | 210.214.107.156
07-22-2004, 10:05PM | 202.156.2.155
07-23-2004, 11:28AM | 61.11.36.213
07-23-2004, 11:38AM | 61.11.9.235
07-23-2004, 07:17PM | 203.123.142.44
07-24-2004, 03:09PM | 80.203.132.28
07-24-2004, 03:30PM | 202.68.152.230
07-28-2004, 06:26PM | 219.65.51.126
07-29-2004, 11:33PM | 210.210.81.66
07-30-2004, 03:39PM | 194.152.215.80
07-30-2004, 03:52PM | 194.152.215.80
07-31-2004, 06:12PM | 219.65.51.74
07-31-2004, 06:13PM | 219.65.51.74
07-31-2004, 06:14PM | 219.65.51.74
07-31-2004, 06:16PM | 219.65.51.74
08-03-2004, 08:05PM | 65.92.53.194
08-05-2004, 03:25PM | 202.69.200.34
08-05-2004, 08:13PM | 202.134.167.22
08-06-2004, 04:08PM | 202.134.172.152
08-06-2004, 04:36PM | 65.214.32.173
08-07-2004, 11:00PM | 202.88.215.70
08-08-2004, 01:00PM | 203.94.212.86
08-15-2004, 01:26AM | 68.196.236.165
08-15-2004, 10:48AM | 202.108.250.244
08-17-2004, 11:07AM | 80.203.26.148
08-18-2004, 12:46AM | 64.210.196.197
08-18-2004, 12:35PM | 202.149.213.30
08-19-2004, 06:44PM | 219.65.51.12
08-19-2004, 06:50PM | 219.65.51.12
08-21-2004, 05:24PM | 203.94.235.164
08-21-2004, 06:45PM | 203.94.235.215
08-22-2004, 12:10AM | 213.42.2.27
08-23-2004, 09:31AM | 202.134.188.20
08-23-2004, 09:31AM | 202.134.188.20
08-25-2004, 03:40PM | 202.71.138.18
08-25-2004, 03:43PM | 202.71.138.18

