VISITORS TO www.futuretrendsehs.com

+ JAN 2004 	=  235
+ FEB 2004 	= 1056
+ MAR 2004 	=  236
+ APR 2004 	=  239
+ MAY 2004 	=  236
**********************
+ TOTAL		= 2002
**********************



STATISTICS FOR MAY 2004
------------------------------------
#Date	  , Time    | IP Address
------------------------------------
05-06-2004, 12:05PM | 216.1.128.247
05-06-2004, 12:12PM | 65.199.214.194
05-06-2004, 12:49PM | 216.79.207.191
05-06-2004, 04:26PM | 24.28.251.164
05-06-2004, 07:58PM | 68.43.160.169
05-06-2004, 08:03PM | 68.43.160.169
05-07-2004, 09:49AM | 165.155.128.134
05-07-2004, 11:16AM | 24.193.169.229
05-07-2004, 11:51AM | 66.194.217.221
05-07-2004, 01:48PM | 64.12.116.149
05-07-2004, 05:42PM | 198.81.26.70
05-07-2004, 06:27PM | 68.111.115.39
05-07-2004, 06:30PM | 66.142.91.44
05-07-2004, 09:50PM | 61.1.26.118
05-08-2004, 11:04AM | 68.232.132.93
05-09-2004, 09:47AM | 24.209.179.154
05-09-2004, 10:01AM | 205.188.116.149
05-09-2004, 12:18PM | 64.169.93.136
05-09-2004, 03:03PM | 68.73.118.135
05-09-2004, 05:20PM | 198.81.26.70
05-10-2004, 04:32AM | 203.88.149.228
05-10-2004, 06:38AM | 68.163.58.17
05-10-2004, 06:38AM | 68.163.58.17
05-10-2004, 08:24AM | 209.44.145.131
05-10-2004, 09:16AM | 199.158.124.185
05-10-2004, 02:33PM | 66.119.34.39
05-10-2004, 04:33PM | 12.148.160.142
05-10-2004, 06:00PM | 69.34.80.201
05-10-2004, 07:32PM | 65.82.123.92
05-10-2004, 08:54PM | 67.234.140.145
05-11-2004, 04:04AM | 168.254.225.254
05-11-2004, 07:14AM | 205.204.242.21
05-11-2004, 08:07AM | 138.162.0.46
05-11-2004, 09:43AM | 216.136.58.101
05-11-2004, 12:02PM | 156.63.78.211
05-11-2004, 12:39PM | 207.165.100.136
05-11-2004, 01:03PM | 206.46.51.245
05-11-2004, 06:17PM | 64.33.229.51
05-11-2004, 09:00PM | 198.81.26.70
05-11-2004, 10:46PM | 64.168.28.65
05-11-2004, 10:52PM | 68.105.146.199
05-12-2004, 06:21AM | 66.82.9.42
05-12-2004, 07:53AM | 205.188.116.149
05-12-2004, 08:17AM | 166.127.1.35
05-12-2004, 08:47AM | 155.103.6.254
05-12-2004, 08:47AM | 155.103.6.254
05-12-2004, 09:03AM | 67.121.116.124
05-12-2004, 10:19AM | 63.198.18.104
05-12-2004, 10:42AM | 209.222.16.6
05-12-2004, 10:47AM | 24.172.71.36
05-12-2004, 10:50AM | 198.81.26.70
05-12-2004, 02:48PM | 24.174.13.211
05-12-2004, 02:49PM | 24.174.13.211
05-12-2004, 02:54PM | 66.82.9.59
05-12-2004, 03:12PM | 169.156.28.14
05-12-2004, 03:28PM | 165.138.44.96
05-12-2004, 03:47PM | 64.12.114.23
05-12-2004, 03:53PM | 64.12.114.23
05-12-2004, 06:27PM | 65.2.174.240
05-12-2004, 08:22PM | 205.188.116.149
05-13-2004, 05:59AM | 40.0.40.10
05-13-2004, 07:07AM | 168.244.164.254
05-13-2004, 07:07AM | 168.244.164.254
05-13-2004, 07:14AM | 65.120.80.4
05-13-2004, 07:30AM | 24.4.63.101
05-13-2004, 08:09AM | 204.158.239.16
05-13-2004, 10:47AM | 208.27.202.124
05-13-2004, 10:48AM | 208.27.202.124
05-13-2004, 11:07AM | 205.188.116.137
05-13-2004, 11:28AM | 205.188.116.137
05-13-2004, 02:15PM | 209.125.38.194
05-13-2004, 02:46PM | 68.126.153.106
05-14-2004, 02:46AM | 203.101.3.72
05-14-2004, 04:23AM | 66.82.9.38
05-14-2004, 06:47AM | 12.104.180.254
05-14-2004, 06:54AM | 207.69.241.189
05-14-2004, 06:56AM | 168.215.133.2
05-14-2004, 06:56AM | 168.215.133.2
05-14-2004, 09:19AM | 209.175.47.251
05-14-2004, 10:35AM | 199.105.117.38
05-14-2004, 10:42AM | 207.69.241.159
05-14-2004, 11:09AM | 198.89.160.22
05-14-2004, 11:24AM | 168.103.6.50
05-14-2004, 11:34AM | 12.1.226.101
05-14-2004, 01:56PM | 65.106.34.180
05-14-2004, 06:39PM | 216.120.17.89
05-14-2004, 08:57PM | 209.240.205.62
05-14-2004, 10:38PM | 63.225.1.126
05-15-2004, 12:39PM | 138.163.0.43
05-15-2004, 03:09PM | 198.81.26.70
05-15-2004, 10:14PM | 61.95.252.35
05-16-2004, 12:56PM | 207.203.31.186
05-16-2004, 01:07PM | 24.27.14.23
05-16-2004, 10:01PM | 68.116.232.111
05-17-2004, 07:03AM | 65.174.173.134
05-17-2004, 07:13AM | 140.239.127.153
05-17-2004, 07:39AM | 205.188.116.149
05-17-2004, 07:40AM | 65.174.173.134
05-17-2004, 07:58AM | 65.174.173.134
05-17-2004, 11:30AM | 216.135.15.94
05-17-2004, 03:53PM | 65.69.222.208
05-18-2004, 08:05AM | 207.157.87.2
05-18-2004, 11:08AM | 68.213.59.49
05-18-2004, 11:42AM | 199.223.36.10
05-18-2004, 12:17PM | 68.77.171.19
05-18-2004, 02:26PM | 64.136.26.227
05-18-2004, 02:50PM | 12.214.254.198
05-18-2004, 04:15PM | 24.95.238.184
05-18-2004, 06:11PM | 4.7.181.68
05-19-2004, 05:42AM | 139.55.227.216
05-19-2004, 07:10AM | 52.128.30.11
05-19-2004, 07:58AM | 12.2.115.11
05-19-2004, 08:42AM | 149.174.164.17
05-19-2004, 11:32AM | 207.10.33.107
05-19-2004, 11:39AM | 66.11.6.214
05-19-2004, 01:21PM | 208.239.204.208
05-20-2004, 12:54AM | 219.65.51.117
05-20-2004, 06:40AM | 69.169.139.199
05-20-2004, 06:41AM | 69.169.139.199
05-20-2004, 06:52AM | 69.169.139.199
05-20-2004, 09:52AM | 204.39.76.81
05-20-2004, 11:33AM | 68.91.43.201
05-20-2004, 11:58AM | 64.60.26.50
05-20-2004, 12:32PM | 66.233.167.24
05-20-2004, 12:56PM | 4.64.145.70
05-20-2004, 12:58PM | 192.136.16.3
05-20-2004, 02:39PM | 204.124.92.254
05-20-2004, 03:49PM | 205.188.116.149
05-20-2004, 05:26PM | 68.93.183.141
05-20-2004, 11:02PM | 144.106.36.100
05-21-2004, 02:33AM | 61.95.149.4
05-21-2004, 07:39AM | 146.209.130.1
05-21-2004, 07:39AM | 146.209.130.1
05-21-2004, 07:43AM | 209.30.107.182
05-21-2004, 08:56AM | 205.188.116.149
05-21-2004, 09:42AM | 12.165.50.2
05-21-2004, 10:06AM | 69.169.139.199
05-21-2004, 10:55AM | 209.215.90.30
05-21-2004, 01:08PM | 65.166.205.74
05-22-2004, 09:30AM | 69.9.192.14
05-22-2004, 11:30AM | 64.12.116.149
05-22-2004, 12:28PM | 152.163.253.5
05-22-2004, 05:45PM | 162.83.118.175
05-23-2004, 09:58PM | 64.218.114.119
05-23-2004, 10:06PM | 64.218.114.119
05-24-2004, 08:15AM | 129.132.224.32
05-24-2004, 08:28AM | 65.3.130.161
05-24-2004, 08:30AM | 65.3.130.161
05-24-2004, 08:46AM | 161.109.8.145
05-24-2004, 09:19AM | 65.119.52.186
05-24-2004, 09:38AM | 208.11.90.3
05-24-2004, 09:55AM | 68.82.80.65
05-24-2004, 10:09AM | 63.88.160.101
05-24-2004, 12:47PM | 207.122.19.254
05-24-2004, 01:32PM | 69.169.139.199
05-24-2004, 02:35PM | 68.61.48.170
05-24-2004, 10:05PM | 198.81.26.70
05-25-2004, 01:03AM | 195.166.239.178
05-25-2004, 06:33AM | 161.109.8.149
05-25-2004, 06:47AM | 66.117.199.194
05-25-2004, 08:00AM | 12.145.174.220
05-25-2004, 08:18AM | 65.194.18.159
05-25-2004, 08:26AM | 24.154.189.67
05-25-2004, 08:35AM | 165.134.18.21
05-25-2004, 08:36AM | 165.134.18.21
05-25-2004, 08:36AM | 198.234.255.231
05-25-2004, 09:58AM | 149.174.164.17
05-25-2004, 10:57AM | 209.234.96.162
05-25-2004, 12:38PM | 198.81.26.70
05-25-2004, 01:20PM | 12.178.84.3
05-25-2004, 01:37PM | 4.3.235.204
05-25-2004, 07:29PM | 24.88.203.81
05-26-2004, 05:45AM | 155.41.10.1
05-26-2004, 05:46AM | 155.41.10.1
05-26-2004, 05:49AM | 199.112.55.242
05-26-2004, 08:11AM | 69.91.55.212
05-26-2004, 12:43PM | 139.78.78.124
05-26-2004, 01:34PM | 204.124.196.29
05-26-2004, 01:34PM | 204.124.196.29
05-26-2004, 01:39PM | 24.199.182.90
05-27-2004, 06:11AM | 169.139.164.177
05-27-2004, 07:46AM | 162.39.246.34
05-27-2004, 09:06AM | 69.169.139.199
05-27-2004, 11:21AM | 198.81.26.70
05-27-2004, 01:23PM | 24.229.37.69
05-27-2004, 02:47PM | 65.70.145.185
05-28-2004, 12:47AM | 66.119.33.187
05-28-2004, 05:52AM | 212.135.1.80
05-28-2004, 05:54AM | 212.135.1.80
05-28-2004, 05:55AM | 212.135.1.57
05-28-2004, 05:59AM | 212.135.1.83
05-28-2004, 06:12AM | 208.194.72.196
05-28-2004, 07:14AM | 63.142.47.36
05-28-2004, 07:21AM | 24.31.180.61
05-28-2004, 07:24AM | 199.181.136.8
05-28-2004, 09:37AM | 68.233.80.216
05-28-2004, 09:59AM | 158.81.13.138
05-28-2004, 10:21AM | 192.195.167.53
05-28-2004, 04:31PM | 139.55.18.180
05-29-2004, 02:29PM | 198.81.26.70
05-29-2004, 08:20PM | 202.177.185.225
05-30-2004, 11:22AM | 198.81.26.70
05-30-2004, 12:53PM | 208.35.229.62
05-30-2004, 11:37PM | 198.81.26.70
05-30-2004, 11:48PM | 198.81.26.70
05-31-2004, 11:47AM | 63.185.8.45
05-31-2004, 06:08PM | 24.231.132.93
05-31-2004, 07:01PM | 24.184.211.81
05-31-2004, 08:54PM | 149.174.164.17
05-31-2004, 09:18PM | 24.208.178.201
